504,1.3596238,4.0449505,3.1581755,2.365497
505,1.4211338,4.0937757,3.240237,2.4648726
506,1.198709,4.1856036,3.1625085,2.2712681
507,1.1001737,4.1202826,3.1237185,2.2029026
508,1.2223363,3.916293,3.0326946,2.2550893
509,1.1891178,3.918904,3.037111,2.2464347
510,1.4587679,4.537643,3.5593686,2.6688313
511,1.330753,4.3777843,3.379159,2.4462087
512,1.3754629,4.1450477,3.2657368,2.475673
513,1.3147801,4.0250354,3.1450233,2.3566048
514,1.4921893,4.491934,3.4997573,2.6211057
515,1.3867161,4.4858136,3.4894361,2.5423565
516,1.3936418,4.128539,3.2599385,2.4831297
517,1.0419198,4.071516,3.0778625,2.1575022
518,1.2053578,3.923652,3.0541582,2.2638152
519,1.3053222,4.366666,3.3560283,2.4356961
520,1.1178824,3.8319495,2.9509132,2.1753488
521,1.4802861,4.5589366,3.5466647,2.625729
522,1.161359,3.9117227,3.026516,2.2083402
523,1.282355,4.2953525,3.292513,2.3851838
524,1.1351767,3.827463,2.9425814,2.1523485
525,1.1590178,4.1701016,3.155531,2.2757516
526,1.1252805,3.8400452,2.9536197,2.1603122
527,1.233884,4.337193,3.3257928,2.3775074
528,1.2364024,3.9381528,3.0643096,2.2563443
529,1.3814507,4.400037,3.3970432,2.4867895
530,1.1163423,3.8476655,2.9643497,2.1879895
531,1.1734022,4.167697,3.1697714,2.2632942
532,1.3574405,4.0883684,3.2150388,2.4203742
533,1.261999,4.1904955,3.2379436,2.3617094
534,1.4073551,4.1915903,3.3009067,2.4895012
535,1.2132428,4.1785493,3.1962674,2.3302143
536,1.4155979,4.145187,3.2581296,2.4780457
537,1.1289483,4.134939,3.1233208,2.2324615
538,1.1052985,3.8387222,2.955642,2.1510394
539,1.3075951,4.309367,3.3269467,2.4633741
540,1.1919749,4.0335836,3.1179266,2.2821305
541,1.3945925,4.3950276,3.406517,2.5402048
542,1.2169781,3.930219,3.0504196,2.2548795
543,1.3795066,4.431027,3.406125,2.5200117
544,1.4448645,4.1306224,3.2719135,2.464591
545,1.2879673,4.4103312,3.398414,2.4560947
546,1.3365743,4.1185117,3.2515588,2.4090588
547,1.1288098,4.1529,3.16982,2.2750351
548,1.2617391,3.9613786,3.0834358,2.3006961
549,1.1417264,4.1705613,3.1583111,2.2563534
550,1.3586546,4.0997396,3.207152,2.413392
